TF_Name,HomerID,TF_ID,Family_ID,TSource_ID,Motif_ID,MSource_ID,DBID,TF_Species,TF_Status,Family_Name,DBDs,DBD_Count,Cutoff,DBID.1,Motif_Type,MSource_Identifier,MSource_Type,MSource_Author,MSource_Year,PMID,MSource_Version,SR_Model,SR_NoThreshold,TfSource_Name,TfSource_URL,TfSource_Year,TfSource_Month,TfSource_Day,Motif,width,IC,max_score,NCcutoffScore,ICperNT
Thra,THRa(NR)/C17.2-THRa-ChIP-Seq(GSE38347)/Homer,T303940_2.00,F278_2.00,TS12_2.00,M09619_2.00,MS28_2.00,ENSMUSG00000058756,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,C17.2-THRa_GSE38347,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09619_2.00,15,7.63,13.648,5.422,0.51
Trp63,p63(p53)/Keratinocyte-p63-ChIP-Seq(GSE17611)/Homer,T311091_2.00,F279_2.00,TS12_2.00,M09338_2.00,MS27_2.00,ENSMUSG00000022510,Mus_musculus,D,p53,P53,1,0.7,P63_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09338_2.00,19,10.243,16.703,8.039,0.54
Trp73,p73(p53)/Trachea-p73-ChIP-Seq(PRJNA310161)/Homer,T311092_2.00,F279_2.00,TS12_2.00,M09339_2.00,MS27_2.00,ENSMUSG00000029026,Mus_musculus,D,p53,P53,1,0.7,P73_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09339_2.00,19,8.748,16.338,6.357,0.46
Trp53,p53(p53)/Saos-p53-ChIP-Seq(GSE15780)/Homer,T311093_2.00,F279_2.00,TS12_2.00,M03441_2.00,MS33_2.00,ENSMUSG00000059552,Mus_musculus,D,p53,P53,1,0.7,Tp53_3,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03441_2.00,18,13.899,19.558,11.706,0.77
Trp53,p53(p53)/mES-cMyc-ChIP-Seq(GSE11431)/Homer,T311093_2.00,F279_2.00,TS12_2.00,M03441_2.00,MS33_2.00,ENSMUSG00000059552,Mus_musculus,D,p53,P53,1,0.7,Tp53_3,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03441_2.00,18,13.899,19.558,11.706,0.77
PAX8,"Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)/Homer",T311642_2.00,F281_2.00,TS12_2.00,M05685_2.00,MS62_2.00,ENSG00000125618,Homo_sapiens,D,Paired box,PAX,1,0.7,PAX8_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05685_2.00,20,11.379,17.207,9.252,0.57
PAX5,"PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer",T311644_2.00,F281_2.00,TS12_2.00,M07997_2.00,MS18_2.00,ENSG00000196092,Homo_sapiens,D,Paired box,PAX,1,0.7,GM12891_PAX5C20_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07997_2.00,15,7.578,13.929,5.368,0.51
PAX5,"PAX5(Paired,Homeobox),condensed/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer",T311644_2.00,F281_2.00,TS12_2.00,M07997_2.00,MS18_2.00,ENSG00000196092,Homo_sapiens,D,Paired box,PAX,1,0.7,GM12891_PAX5C20_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07997_2.00,15,7.578,13.929,5.368,0.51
Pou3f3,"Brn1(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer",T316250_2.00,F289_2.00,TS12_2.00,M00553_2.00,MS06_2.00,ENSMUSG00000045515,Mus_musculus,D,POU,Pou,1,0.7,Pou3f3_3235,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00553_2.00,8,1.322,4.611,3.399,0.17
NFATC1,NFAT(RHD)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer,T317173_2.00,F293_2.00,TS12_2.00,M05712_2.00,MS62_2.00,ENSG00000131196,Homo_sapiens,D,Rel,RHD_DNA_bind,1,0.7,NFATC1_eDBD_HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05712_2.00,18,13.918,18.398,12.031,0.77
NFATC1,"NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer",T317173_2.00,F293_2.00,TS12_2.00,M02749_2.00,MS32_2.00,ENSG00000131196,Homo_sapiens,D,Rel,RHD_DNA_bind,1,0.7,NFATc1_monomer,SELEX,Jolma2010,SELEX,Jolma,2010,20378718,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02749_2.00,9,7.228,9.891,5.271,0.8
RFX3,RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer,T318246_2.00,F294_2.00,TS12_2.00,M05718_2.00,MS62_2.00,ENSG00000080298,Homo_sapiens,D,RFX,RFX_DNA_binding,1,0.650206172,RFX3_eDBD_Methyl-HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05718_2.00,15,16.016,18.364,14.018,1.07
RFX5,Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer,T318250_2.00,F294_2.00,TS12_2.00,M09629_2.00,MS28_2.00,ENSG00000143390,Homo_sapiens,D,RFX,RFX_DNA_binding,1,0.650206172,GM12878-Rfx5_GSE31477,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09629_2.00,12,8.293,11.882,6.266,0.69
Rfx6,Rfx6(HTH)/Min6b1-Rfx6.HA-ChIP-Seq(GSE62844)/Homer,T318362_2.00,F294_2.00,TS12_2.00,M09365_2.00,MS27_2.00,ENSMUSG00000019900,Mus_musculus,D,RFX,RFX_DNA_binding,1,0.650206172,RFX6_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09365_2.00,11,5.475,9.692,3.291,0.5
Rfx2,Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer,T318364_2.00,F294_2.00,TS12_2.00,M05888_2.00,MS30_2.00,ENSMUSG00000024206,Mus_musculus,D,RFX,RFX_DNA_binding,1,0.650206172,RFX2,SMiLE-seq,Isakova2017,SMiLE-seq,Isakova,2017,28092692,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05888_2.00,15,8.876,14.613,6.618,0.59
Rfx1,Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer,T318365_2.00,F294_2.00,TS12_2.00,M08162_2.00,MS31_2.00,ENSMUSG00000031706,Mus_musculus,D,RFX,RFX_DNA_binding,1,0.650206172,MA0509.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08162_2.00,14,10.196,15.071,8.078,0.73
RUNX2,RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer,T319383_2.00,F296_2.00,TS12_2.00,M03468_2.00,MS33_2.00,ENSG00000124813,Homo_sapiens,D,Runt,Runt,1,0.7,RUNX2_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03468_2.00,16,10.435,16.993,8.048,0.65
RUNX1,RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer,T319384_2.00,F296_2.00,TS12_2.00,M11258_2.00,MS59_2.00,ENSG00000159216,Homo_sapiens,D,Runt,Runt,1,0.7,V$AML1_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M11258_2.00,6,6.135,7.585,4.345,1.02
RUNX1,"ETS:RUNX(ETS,Runt)/Jurkat-RUNX1-ChIP-Seq(GSE17954)/Homer",T319384_2.00,F296_2.00,TS12_2.00,M09371_2.00,MS27_2.00,ENSG00000159216,Homo_sapiens,D,Runt,Runt,1,0.7,RUNX1_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09371_2.00,11,7.871,11.132,5.758,0.72
RUNX1,RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer,T319384_2.00,F296_2.00,TS12_2.00,M09632_2.00,MS28_2.00,ENSG00000159216,Homo_sapiens,D,Runt,Runt,1,0.7,Jurkat-RUNX1_GSE29180,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09632_2.00,10,8.403,10.833,6.534,0.84
RUNX1,RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer,T319384_2.00,F296_2.00,TS12_2.00,M09632_2.00,MS28_2.00,ENSG00000159216,Homo_sapiens,D,Runt,Runt,1,0.7,Jurkat-RUNX1_GSE29180,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09632_2.00,10,8.403,10.833,6.534,0.84
Smad4,Smad4(MAD)/ESC-SMAD4-ChIP-Seq(GSE29422)/Homer,T324768_2.00,F304_2.00,TS12_2.00,M05889_2.00,MS30_2.00,ENSMUSG00000024515,Mus_musculus,D,SMAD,MH1,1,0.7,Smad4,SMiLE-seq,Isakova2017,SMiLE-seq,Isakova,2017,28092692,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05889_2.00,8,7.824,9.268,6.716,0.98
Smad3,Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)/Homer,T324772_2.00,F304_2.00,TS12_2.00,M00192_2.00,MS02_2.00,ENSMUSG00000032402,Mus_musculus,D,SMAD,MH1,1,0.7,Smad3_3805,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00192_2.00,10,3.017,6.017,1.068,0.3
LEF1,LEF1(HMG)/H1-LEF1-ChIP-Seq(GSE64758)/Homer,T328069_2.00,F305_2.00,TS12_2.00,M03511_2.00,MS33_2.00,ENSG00000138795,Homo_sapiens,D,Sox,HMG_box,1,0.41467188,LEF1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03511_2.00,15,12.032,16.356,9.897,0.8
TCF7L2,TCFL2(HMG)/K562-TCF7L2-ChIP-Seq(GSE29196)/Homer,T328072_2.00,F305_2.00,TS12_2.00,M09394_2.00,MS27_2.00,ENSG00000148737,Homo_sapiens,D,Sox,HMG_box,1,0.41467188,TF7L2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09394_2.00,13,7.857,12.186,5.647,0.6
SOX2,"OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer",T328079_2.00,F305_2.00,TS12_2.00,M03519_2.00,MS33_2.00,ENSG00000181449,Homo_sapiens,D,Sox,HMG_box,1,0.41467188,SOX2_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03519_2.00,17,16.297,19.756,14.343,0.96
Sox9,Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer,T328490_2.00,F305_2.00,TS12_2.00,M09399_2.00,MS27_2.00,ENSMUSG00000000567,Mus_musculus,D,Sox,HMG_box,1,0.41467188,SOX9_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09399_2.00,16,9.048,14.382,6.895,0.57
Tcf7,Tcf7(HMG)/GM12878-TCF7-ChIP-Seq(Encode)/Homer,T328491_2.00,F305_2.00,TS12_2.00,M09400_2.00,MS27_2.00,ENSMUSG00000000782,Mus_musculus,D,Sox,HMG_box,1,0.41467188,TCF7_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09400_2.00,16,6.163,11.7,3.888,0.39
Sox17,"Oct4:Sox17(POU,Homeobox,HMG)/F9-Sox17-ChIP-Seq(GSE44553)/Homer",T328498_2.00,F305_2.00,TS12_2.00,M00199_2.00,MS02_2.00,ENSMUSG00000025902,Mus_musculus,D,Sox,HMG_box,1,0.41467188,Sox17_2837,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00199_2.00,9,3.623,6.043,1.622,0.4
Sox17,Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer,T328498_2.00,F305_2.00,TS12_2.00,M03534_2.00,MS33_2.00,ENSMUSG00000025902,Mus_musculus,D,Sox,HMG_box,1,0.41467188,Sox17_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03534_2.00,15,15.247,18.069,13.297,1.02
Sox10,Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)/Homer,T328501_2.00,F305_2.00,TS12_2.00,M03535_2.00,MS33_2.00,ENSMUSG00000033006,Mus_musculus,D,Sox,HMG_box,1,0.41467188,Sox10_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03535_2.00,15,17.963,19.613,16.42,1.2
Sox15,Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)/Homer,T328503_2.00,F305_2.00,TS12_2.00,M00202_2.00,MS02_2.00,ENSMUSG00000041287,Mus_musculus,D,Sox,HMG_box,1,0.41467188,Sox15_3457,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00202_2.00,9,2.763,5.349,0.74,0.31
Sox3,Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer,T328505_2.00,F305_2.00,TS12_2.00,M09639_2.00,MS28_2.00,ENSMUSG00000045179,Mus_musculus,D,Sox,HMG_box,1,0.41467188,NPC-Sox3_GSE33059,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09639_2.00,8,6.228,8.42,4.299,0.78
Sox6,Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer,T328508_2.00,F305_2.00,TS12_2.00,M08169_2.00,MS31_2.00,ENSMUSG00000051910,Mus_musculus,D,Sox,HMG_box,1,0.41467188,MA0515.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08169_2.00,10,8.796,10.71,7.043,0.88
Sox7,Sox7(HMG)/ESC-Sox7-ChIP-Seq(GSE133899)/Homer,T328512_2.00,F305_2.00,TS12_2.00,M00209_2.00,MS02_2.00,ENSMUSG00000063060,Mus_musculus,D,Sox,HMG_box,1,0.41467188,Sox7_3460,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00209_2.00,8,3.214,6.148,1.183,0.4
Sox2,Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer,T328516_2.00,F305_2.00,TS12_2.00,M08170_2.00,MS31_2.00,ENSMUSG00000074637,Mus_musculus,D,Sox,HMG_box,1,0.41467188,MA0143.3,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08170_2.00,8,9.025,9.783,8.633,1.13
Sox4,Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer,T328517_2.00,F305_2.00,TS12_2.00,M00213_2.00,MS02_2.00,ENSMUSG00000076431,Mus_musculus,D,Sox,HMG_box,1,0.41467188,Sox4_2941,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00213_2.00,9,4.125,6.953,2.009,0.46
STAT1,STAT1(Stat)/HelaS3-STAT1-ChIP-Seq(GSE12782)/Homer,T337444_2.00,F308_2.00,TS12_2.00,M08014_2.00,MS18_2.00,ENSG00000115415,Homo_sapiens,D,STAT,STAT_bind,1,0.7,K562_STAT1_Stanford,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08014_2.00,11,9.668,12.528,7.642,0.88
STAT4,STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer,T337446_2.00,F308_2.00,TS12_2.00,M11361_2.00,MS59_2.00,ENSG00000138378,Homo_sapiens,D,STAT,STAT_bind,1,0.7,V$STAT4_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M11361_2.00,8,4.51,6.546,3.096,0.56
STAT6,STAT6(Stat)/CD4-Stat6-ChIP-Seq(GSE22104)/Homer,T337447_2.00,F308_2.00,TS12_2.00,M09414_2.00,MS27_2.00,ENSG00000166888,Homo_sapiens,D,STAT,STAT_bind,1,0.7,STAT6_HUMAN.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09414_2.00,11,7.201,11.26,4.975,0.65
STAT6,STAT6(Stat)/Macrophage-Stat6-ChIP-Seq(GSE38377)/Homer,T337447_2.00,F308_2.00,TS12_2.00,M09414_2.00,MS27_2.00,ENSG00000166888,Homo_sapiens,D,STAT,STAT_bind,1,0.7,STAT6_HUMAN.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09414_2.00,11,7.201,11.26,4.975,0.65
Stat3,Stat3+il21(Stat)/CD4-Stat3-ChIP-Seq(GSE19198)/Homer,T337542_2.00,F308_2.00,TS12_2.00,M09645_2.00,MS28_2.00,ENSMUSG00000004040,Mus_musculus,D,STAT,STAT_bind,1,0.7,CD4-Stat3_GSE19198,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09645_2.00,14,8.096,11.851,6.058,0.58
Stat3,Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)/Homer,T337542_2.00,F308_2.00,TS12_2.00,M08043_2.00,MS26_2.00,ENSMUSG00000004040,Mus_musculus,D,STAT,STAT_bind,1,0.7,SRP000217_Stat3,ChIP-seq,hmCHIP,ChIP-seq,Chen,2011,21450710,11-Nov,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08043_2.00,11,8.974,11.649,7.02,0.82
TBX6,Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)/Homer,T339895_2.00,F312_2.00,TS12_2.00,M05805_2.00,MS62_2.00,ENSG00000149922,Homo_sapiens,D,T-box,T-box,1,0.734273563,TBX6_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05805_2.00,10,5.889,9.56,3.919,0.59
Tbx21,Tbet(T-box)/CD8-Tbet-ChIP-Seq(GSE33802)/Homer,T340139_2.00,F312_2.00,TS12_2.00,M09648_2.00,MS28_2.00,ENSMUSG00000001444,Mus_musculus,D,T-box,T-box,1,0.734273563,CD8-Tbet_GSE33802,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09648_2.00,10,6.832,9.988,4.875,0.68
Tbx21,Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)/Homer,T340139_2.00,F312_2.00,TS12_2.00,M09648_2.00,MS28_2.00,ENSMUSG00000001444,Mus_musculus,D,T-box,T-box,1,0.734273563,CD8-Tbet_GSE33802,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09648_2.00,10,6.832,9.988,4.875,0.68
Tbx5,Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)/Homer,T340141_2.00,F312_2.00,TS12_2.00,M09649_2.00,MS28_2.00,ENSMUSG00000018263,Mus_musculus,D,T-box,T-box,1,0.734273563,HL1-Tbx5.biotin_GSE21529,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09649_2.00,8,5.714,8.657,3.78,0.71
Tbx20,Tbx20(T-box)/Heart-Tbx20-ChIP-Seq(GSE29636)/Homer,T340147_2.00,F312_2.00,TS12_2.00,M09430_2.00,MS27_2.00,ENSMUSG00000031965,Mus_musculus,D,T-box,T-box,1,0.734273563,TBX20_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09430_2.00,14,8.238,13.124,5.988,0.59
Eomes,Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)/Homer,T340149_2.00,F312_2.00,TS12_2.00,M00215_2.00,MS02_2.00,ENSMUSG00000032446,Mus_musculus,D,T-box,T-box,1,0.734273563,Eomes_0921,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00215_2.00,10,4.886,8.999,2.806,0.49
Tbr1,Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)/Homer,T340150_2.00,F312_2.00,TS12_2.00,M01028_2.00,MS53_2.00,ENSMUSG00000035033,Mus_musculus,D,T-box,T-box,1,0.734273563,pTH2659,PBM,SebePedros2013,PBM,SebePedros,2013,24043797,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M01028_2.00,10,3.37,7.594,1.354,0.34
TEAD3,TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer,T346528_2.00,F317_2.00,TS12_2.00,M03575_2.00,MS33_2.00,ENSG00000007866,Homo_sapiens,D,TEA,TEA,1,0.7,TEAD3_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03575_2.00,17,11.881,16.685,9.702,0.7
TEAD2,TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer,T346529_2.00,F317_2.00,TS12_2.00,M05823_2.00,MS62_2.00,ENSG00000074219,Homo_sapiens,D,TEA,TEA,1,0.7,TEAD2_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05823_2.00,10,8.43,10.522,6.557,0.84
TEAD1,TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer,T346530_2.00,F317_2.00,TS12_2.00,M03577_2.00,MS33_2.00,ENSG00000187079,Homo_sapiens,D,TEA,TEA,1,0.7,TEAD1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03577_2.00,10,6.402,9.439,4.323,0.64
TEAD1,TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer,T346530_2.00,F317_2.00,TS12_2.00,M05826_2.00,MS62_2.00,ENSG00000187079,Homo_sapiens,D,TEA,TEA,1,0.7,TEAD1_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05826_2.00,9,7.145,9.231,5.149,0.79
TEAD4,TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer,T346531_2.00,F317_2.00,TS12_2.00,M03579_2.00,MS33_2.00,ENSG00000197905,Homo_sapiens,D,TEA,TEA,1,0.7,TEAD4_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03579_2.00,10,6.403,9.241,4.212,0.64
Thap11,Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer,T348497_2.00,F318_2.00,TS12_2.00,M09441_2.00,MS27_2.00,ENSMUSG00000036442,Mus_musculus,D,THAP finger,THAP,1,0.7,THA11_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09441_2.00,22,14.814,22.786,12.38,0.67
NRF1,NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer,T350239_2.00,F319_2.00,TS12_2.00,M03580_2.00,MS33_2.00,ENSG00000106459,Homo_sapiens,D,Unknown,UNKNOWN,1,0.7,NRF1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03580_2.00,12,12.159,14.592,9.886,1.01
